issue_key,issue_type,priority,status,component,project,reporter,assignee,story_points,resolution_hours,comments_count,watchers,reopened,sprint,label
PROJ-B-2167,Story,High,Duplicate,Mobile,PROJ-A,user_4,dev_4,3.0,33.9,4,2,0,Sprint 5,ux
PROJ-D-2168,Bug,Medium,Done,Backend,PROJ-D,user_16,dev_13,,156.6,1,1,0,,flaky-test
PROJ-C-2169,Bug,Medium,Done,Mobile,PROJ-B,user_21,dev_2,,6.7,2,1,0,,backend
PROJ-A-2170,Story,Medium,Closed,Frontend,PROJ-A,user_4,dev_8,8.0,108.7,4,5,0,Sprint 7,regression
PROJ-D-2171,Sub-task,High,Done,Database,PROJ-A,user_16,dev_11,2.0,3.8,8,3,0,Sprint 13,tech-debt
PROJ-B-2172,Task,High,Won't Fix,Database,PROJ-B,user_22,dev_2,,2.7,5,5,0,Sprint 23,regression
PROJ-B-2173,Bug,High,Resolved,Mobile,PROJ-B,user_12,dev_9,,19.7,9,4,0,,security
PROJ-D-2174,Task,Critical,Closed,Backend,PROJ-D,user_16,dev_14,,9.6,6,4,0,Sprint 6,
PROJ-D-2175,Story,High,Done,Auth,PROJ-B,user_19,dev_4,5.0,82.6,4,3,0,Sprint 13,tech-debt
PROJ-D-2176,Task,Medium,Resolved,Frontend,PROJ-A,user_8,dev_1,,16.0,1,1,0,Sprint 6,tech-debt
PROJ-B-2177,Bug,Low,Done,Backend,PROJ-C,user_6,dev_13,,173.5,1,1,0,,regression
PROJ-D-2178,Task,Low,Done,Auth,PROJ-B,user_10,dev_4,,4.0,0,1,0,Sprint 15,tech-debt
PROJ-D-2179,Story,Medium,Closed,Frontend,PROJ-B,user_5,dev_3,5.0,67.6,3,3,0,Sprint 8,regression
PROJ-C-2180,Sub-task,High,Done,Mobile,PROJ-D,user_18,dev_12,2.0,3.7,2,3,0,Sprint 11,security
PROJ-D-2181,Bug,High,Resolved,Database,PROJ-D,user_10,dev_6,,0.5,5,5,1,,
PROJ-D-2182,Task,High,Won't Fix,Frontend,PROJ-B,user_10,,,20.5,7,6,0,Sprint 10,regression
PROJ-B-2183,Epic,High,Done,Mobile,PROJ-A,user_7,dev_8,2.0,17.2,2,3,0,,
PROJ-B-2184,Bug,Medium,Done,Infra,PROJ-A,user_18,dev_2,,127.8,2,1,0,,tech-debt
PROJ-A-2185,Epic,Medium,Done,API,PROJ-C,user_1,dev_6,8.0,128.9,1,1,0,,flaky-test
PROJ-B-2186,Task,Medium,Done,Frontend,PROJ-B,user_7,dev_6,,57.5,2,2,0,Sprint 9,ux
PROJ-B-2187,Bug,Medium,Resolved,API,PROJ-D,user_21,dev_10,,130.7,5,3,1,,flaky-test
PROJ-B-2188,Bug,Low,Closed,Frontend,PROJ-A,user_1,dev_12,,133.1,0,1,0,,backend
PROJ-B-2189,Task,Low,Won't Fix,API,PROJ-C,user_15,dev_5,,458.8,1,1,0,Sprint 4,tech-debt
PROJ-D-2190,Bug,High,Resolved,Infra,PROJ-B,user_4,dev_10,,15.8,6,5,0,,ux
PROJ-A-2191,Story,Low,Done,Database,PROJ-A,user_20,dev_10,3.0,238.1,3,2,0,Sprint 14,flaky-test
PROJ-B-2192,Bug,Low,Done,Testing,PROJ-B,user_10,dev_7,,52.8,1,1,0,,flaky-test
PROJ-D-2193,Story,High,Done,Auth,PROJ-B,user_23,dev_3,2.0,2.5,3,6,0,Sprint 4,tech-debt
PROJ-B-2194,Bug,Medium,Done,API,PROJ-A,user_9,dev_4,,115.1,2,1,0,,flaky-test
PROJ-A-2195,Improvement,Medium,Done,Infra,PROJ-A,user_2,dev_10,,80.8,2,1,0,,regression
PROJ-C-2196,Sub-task,Low,Done,API,PROJ-A,user_14,dev_13,3.0,215.5,2,4,0,Sprint 24,regression
PROJ-C-2197,Sub-task,Low,Duplicate,Database,PROJ-B,user_16,dev_9,3.0,43.6,0,1,0,Sprint 15,ux
PROJ-A-2198,Task,High,Done,API,PROJ-B,user_1,dev_4,,30.9,4,3,1,Sprint 21,ux
PROJ-D-2199,Bug,Medium,Resolved,Infra,PROJ-C,user_2,dev_3,,22.2,5,2,0,,security
PROJ-D-2200,Task,Medium,Done,Mobile,PROJ-D,user_7,dev_14,,34.8,3,1,0,Sprint 10,flaky-test
PROJ-A-2201,Bug,Medium,Done,Infra,PROJ-B,user_10,dev_2,,57.3,3,3,1,,
PROJ-C-2202,Bug,High,Done,Testing,PROJ-D,user_22,dev_5,,0.6,4,5,0,,performance
PROJ-B-2203,Bug,Low,Done,Testing,PROJ-A,user_20,dev_4,,17.9,2,1,0,,ux
PROJ-C-2204,Story,Medium,Done,Testing,PROJ-B,user_1,dev_13,1.0,17.1,2,1,0,Sprint 14,performance
PROJ-B-2205,Task,Low,Closed,Backend,PROJ-C,user_13,dev_13,,372.1,2,2,0,Sprint 6,tech-debt
PROJ-A-2206,Task,Low,Closed,Database,PROJ-C,user_1,dev_8,,743.2,0,1,0,Sprint 16,ux
PROJ-A-2207,Story,Medium,Closed,Mobile,PROJ-D,user_5,dev_7,5.0,31.1,2,3,0,Sprint 12,
PROJ-A-2208,Bug,Medium,Resolved,Backend,PROJ-A,user_16,dev_6,,74.2,6,4,0,,
PROJ-C-2209,Sub-task,Medium,Won't Fix,Database,PROJ-D,user_15,dev_11,1.0,37.0,4,2,0,Sprint 4,regression
PROJ-A-2210,Story,High,Resolved,Mobile,PROJ-A,user_17,dev_12,5.0,20.9,5,5,1,Sprint 1,backend
PROJ-C-2211,Story,Medium,Done,API,PROJ-C,user_23,dev_2,8.0,21.2,5,1,0,Sprint 4,
PROJ-D-2212,Bug,High,Duplicate,Mobile,PROJ-D,user_16,dev_3,,26.3,10,2,0,,security
PROJ-B-2213,Task,Medium,Won't Fix,Infra,PROJ-C,user_13,dev_10,,119.3,3,2,0,Sprint 13,
PROJ-B-2214,Task,High,Resolved,Backend,PROJ-C,user_11,dev_9,,35.5,11,2,0,Sprint 7,ux
PROJ-B-2215,Bug,High,Closed,API,PROJ-A,user_17,dev_13,,7.5,1,3,0,,backend
PROJ-A-2216,Bug,High,Done,Infra,PROJ-D,user_17,dev_9,,25.9,8,2,0,,security
PROJ-B-2217,Task,Critical,Resolved,Database,PROJ-D,user_2,dev_5,,26.9,7,10,0,Sprint 15,regression
PROJ-A-2218,Task,Medium,Won't Fix,Mobile,PROJ-C,user_13,dev_14,,53.6,5,3,0,Sprint 6,flaky-test
PROJ-C-2219,Bug,Medium,Resolved,Infra,PROJ-C,user_14,dev_3,,69.7,3,3,0,,flaky-test
PROJ-A-2220,Epic,Medium,Closed,API,PROJ-A,user_11,dev_2,1.0,757.0,1,2,1,,tech-debt
PROJ-B-2221,Bug,High,Done,Backend,PROJ-B,user_10,dev_8,,1.0,4,3,0,,ux
PROJ-A-2222,Story,High,Done,Backend,PROJ-B,user_3,dev_6,5.0,15.5,3,4,0,Sprint 14,regression
PROJ-A-2223,Epic,Critical,Resolved,Testing,PROJ-C,user_17,dev_10,1.0,22.4,8,2,0,,
PROJ-C-2224,Story,High,Done,Mobile,PROJ-B,user_15,dev_11,8.0,1.1,6,4,0,Sprint 18,
PROJ-A-2225,Task,Low,Closed,Infra,PROJ-B,user_9,dev_12,,141.8,1,1,0,Sprint 4,frontend
PROJ-B-2226,Story,High,Resolved,Testing,PROJ-B,user_10,dev_7,2.0,20.3,5,3,0,Sprint 1,
PROJ-A-2227,Bug,Medium,Done,API,PROJ-B,user_8,dev_1,,74.4,1,1,0,,frontend
PROJ-D-2228,Sub-task,High,Done,Testing,PROJ-C,user_21,dev_1,3.0,4.9,6,5,1,Sprint 3,performance
PROJ-A-2229,Story,High,Resolved,Frontend,PROJ-B,user_13,dev_10,5.0,68.2,3,2,0,Sprint 13,security
PROJ-D-2230,Improvement,Medium,Done,Database,PROJ-B,user_18,dev_2,,88.6,3,1,1,,regression
PROJ-B-2231,Bug,Medium,Done,Testing,PROJ-A,user_5,dev_10,,11.9,2,1,0,,regression
PROJ-D-2232,Bug,High,Resolved,Database,PROJ-C,user_6,dev_3,,59.2,5,4,1,,performance
PROJ-D-2233,Bug,Critical,Resolved,API,PROJ-D,user_17,dev_12,,5.2,9,6,0,,backend
PROJ-D-2234,Task,Medium,Won't Fix,Frontend,PROJ-D,user_11,dev_1,,39.5,4,3,0,Sprint 18,performance
PROJ-D-2235,Bug,High,Closed,Backend,PROJ-A,user_20,dev_14,,23.6,2,1,0,,security
PROJ-D-2236,Improvement,High,Done,Mobile,PROJ-A,user_16,dev_5,,65.1,4,8,0,,
PROJ-A-2237,Story,Low,Resolved,Auth,PROJ-C,user_9,dev_3,1.0,159.8,1,1,0,Sprint 4,
PROJ-C-2238,Sub-task,Medium,Closed,Auth,PROJ-D,user_2,dev_1,2.0,59.8,4,2,0,Sprint 4,tech-debt
PROJ-D-2239,Bug,Medium,Closed,Mobile,PROJ-B,user_5,dev_8,,4.3,6,3,0,,security
PROJ-B-2240,Improvement,Medium,Done,API,PROJ-A,user_1,dev_12,,54.4,1,3,0,,flaky-test
PROJ-B-2241,Task,Medium,Done,Frontend,PROJ-D,user_4,dev_11,,13.9,2,3,0,Sprint 11,
PROJ-A-2242,Task,Medium,Done,Frontend,PROJ-C,user_4,dev_6,,11.0,8,2,0,Sprint 14,frontend
PROJ-C-2243,Improvement,Medium,Done,Database,PROJ-B,user_22,dev_9,,11.6,2,3,0,,performance
PROJ-C-2244,Task,Medium,Done,Backend,PROJ-C,user_3,dev_3,,43.4,4,4,0,Sprint 7,backend
PROJ-D-2245,Story,High,Duplicate,Infra,PROJ-A,user_9,dev_9,5.0,6.0,5,5,0,Sprint 3,tech-debt
PROJ-B-2246,Bug,Medium,Done,Testing,PROJ-D,user_22,dev_9,,8.2,3,2,0,,frontend
PROJ-B-2247,Bug,Medium,Done,Frontend,PROJ-D,user_23,dev_12,,223.6,4,3,0,,flaky-test
PROJ-A-2248,Epic,Low,Done,Mobile,PROJ-D,user_12,dev_13,5.0,405.9,1,1,0,,flaky-test
PROJ-D-2249,Story,Medium,Closed,Infra,PROJ-D,user_10,dev_12,5.0,66.3,1,1,0,Sprint 7,
PROJ-B-2250,Task,Medium,Won't Fix,Auth,PROJ-B,user_2,dev_1,,17.5,2,2,0,Sprint 8,performance
PROJ-D-2251,Story,High,Resolved,Infra,PROJ-B,user_11,dev_3,3.0,8.3,2,4,0,Sprint 12,frontend
PROJ-C-2252,Bug,Medium,Resolved,Backend,PROJ-C,user_10,dev_6,,81.3,3,2,0,,performance
PROJ-D-2253,Bug,High,Won't Fix,Mobile,PROJ-B,user_22,dev_8,,19.2,2,5,0,,tech-debt
PROJ-D-2254,Task,Medium,Won't Fix,Backend,PROJ-A,user_6,dev_4,,24.2,8,2,0,Sprint 7,
PROJ-A-2255,Story,High,Done,Infra,PROJ-A,user_18,dev_5,1.0,9.5,7,4,0,Sprint 24,
PROJ-A-2256,Bug,Medium,Done,Testing,PROJ-D,user_2,dev_9,,81.9,4,1,1,,tech-debt
PROJ-C-2257,Story,High,Done,API,PROJ-A,user_2,dev_6,1.0,65.0,5,4,0,Sprint 16,
PROJ-C-2258,Bug,Medium,Done,Frontend,PROJ-C,user_10,dev_12,,26.6,2,1,0,,frontend
PROJ-D-2259,Story,Low,Resolved,Mobile,PROJ-B,user_16,dev_7,5.0,92.1,2,1,0,Sprint 17,
PROJ-B-2260,Bug,High,Done,API,PROJ-B,user_12,dev_7,,31.3,6,4,0,,regression
PROJ-D-2261,Task,Medium,Closed,Infra,PROJ-B,user_1,dev_4,,11.9,2,2,1,Sprint 22,frontend
PROJ-C-2262,Bug,Medium,Done,Frontend,PROJ-A,user_21,dev_4,,125.5,3,1,0,,
PROJ-A-2263,Story,Critical,Done,Database,PROJ-B,user_8,dev_4,2.0,4.1,6,6,0,Sprint 4,ux
PROJ-A-2264,Bug,Low,Done,API,PROJ-D,user_16,dev_14,,57.3,0,1,1,,regression
PROJ-C-2265,Bug,Critical,Resolved,API,PROJ-D,user_18,dev_11,,12.9,13,4,0,,backend
PROJ-D-2266,Story,Medium,Closed,Infra,PROJ-D,user_13,dev_5,5.0,77.1,5,1,0,Sprint 17,frontend
PROJ-B-2267,Story,Medium,Duplicate,Auth,PROJ-A,user_15,dev_5,3.0,79.5,2,4,0,Sprint 18,backend
PROJ-A-2268,Story,Medium,Resolved,Infra,PROJ-B,user_21,dev_8,8.0,96.4,7,2,0,Sprint 4,security
PROJ-D-2269,Bug,Medium,Done,API,PROJ-A,user_12,dev_9,,3.6,4,3,0,,frontend
PROJ-B-2270,Task,High,Done,Frontend,PROJ-B,user_8,,,36.2,6,5,0,Sprint 17,backend
PROJ-C-2271,Improvement,Critical,Resolved,Testing,PROJ-C,user_10,dev_11,,17.9,13,7,0,,performance
PROJ-D-2272,Task,Medium,Resolved,Auth,PROJ-C,user_14,dev_7,,188.0,3,1,0,Sprint 15,security
PROJ-B-2273,Bug,Medium,Done,Infra,PROJ-A,user_5,dev_1,,0.6,3,1,0,,security
PROJ-D-2274,Story,Low,Done,Testing,PROJ-D,user_18,dev_1,3.0,52.0,0,1,0,Sprint 22,performance
PROJ-A-2275,Bug,Low,Closed,Mobile,PROJ-A,user_19,dev_4,,351.4,1,2,0,,frontend
PROJ-C-2276,Bug,Low,Done,Infra,PROJ-D,user_15,,,164.4,1,1,0,,tech-debt
PROJ-A-2277,Sub-task,Medium,Won't Fix,API,PROJ-B,user_6,dev_7,2.0,16.7,2,1,0,Sprint 17,
PROJ-A-2278,Bug,Medium,Closed,Testing,PROJ-D,user_11,dev_2,,105.7,3,2,1,,
PROJ-D-2279,Story,Low,Done,API,PROJ-D,user_21,dev_11,5.0,14.6,0,1,0,Sprint 13,frontend
PROJ-C-2280,Story,Medium,Done,Database,PROJ-B,user_11,dev_2,1.0,119.0,2,1,0,Sprint 3,ux
PROJ-D-2281,Task,High,Resolved,Testing,PROJ-C,user_20,dev_1,,43.8,4,3,0,Sprint 12,flaky-test
PROJ-B-2282,Story,Low,Resolved,Testing,PROJ-B,user_20,dev_10,21.0,203.5,1,1,0,Sprint 17,
PROJ-C-2283,Bug,Low,Closed,Infra,PROJ-A,user_21,dev_2,,140.1,2,1,1,,performance
PROJ-A-2284,Bug,Medium,Closed,API,PROJ-A,user_18,dev_13,,28.2,3,1,0,,backend
PROJ-A-2285,Story,Critical,Closed,Mobile,PROJ-A,user_18,dev_7,13.0,6.4,5,6,0,Sprint 22,
PROJ-A-2286,Bug,Medium,Done,Backend,PROJ-A,user_10,dev_9,,131.2,1,1,0,,backend
PROJ-D-2287,Bug,Low,Won't Fix,Auth,PROJ-A,user_2,dev_6,,231.5,0,4,0,,tech-debt
PROJ-D-2288,Bug,Low,Done,Backend,PROJ-C,user_9,dev_10,,136.1,1,1,0,,frontend
PROJ-D-2289,Bug,High,Done,Auth,PROJ-C,user_14,dev_2,,0.5,4,4,0,,flaky-test
PROJ-C-2290,Story,Critical,Done,Mobile,PROJ-D,user_19,dev_12,5.0,7.1,14,5,0,Sprint 22,performance
PROJ-C-2291,Bug,Low,Done,Testing,PROJ-A,user_10,dev_10,,217.3,0,4,0,,regression
PROJ-C-2292,Story,Medium,Done,Testing,PROJ-B,user_23,dev_10,2.0,14.6,2,2,0,Sprint 7,regression
PROJ-C-2293,Task,Medium,Closed,Infra,PROJ-A,user_4,dev_13,,121.7,2,2,0,Sprint 7,security
PROJ-B-2294,Task,Low,Done,Database,PROJ-C,user_6,dev_9,,52.2,0,1,0,Sprint 11,tech-debt
PROJ-A-2295,Bug,Critical,Won't Fix,API,PROJ-A,user_14,dev_7,,4.1,8,6,1,,ux
PROJ-D-2296,Bug,Medium,Closed,API,PROJ-C,user_4,dev_11,,216.3,3,2,1,,flaky-test
PROJ-D-2297,Bug,Critical,Done,API,PROJ-D,user_15,dev_1,,12.6,11,9,0,,ux
PROJ-B-2298,Task,Medium,Done,Infra,PROJ-D,user_16,dev_12,,10.9,6,1,0,Sprint 16,security
PROJ-A-2299,Task,Low,Done,Auth,PROJ-D,user_7,dev_9,,330.5,1,1,0,Sprint 4,regression
PROJ-A-2300,Bug,Medium,Done,Testing,PROJ-C,user_17,dev_2,,101.7,1,1,1,,performance
PROJ-B-2301,Epic,Low,Done,Mobile,PROJ-A,user_19,,1.0,144.6,1,3,0,,regression
PROJ-C-2302,Bug,Medium,Done,API,PROJ-A,user_19,,,312.1,2,3,1,,regression
PROJ-A-2303,Story,High,Done,Backend,PROJ-B,user_17,dev_4,3.0,67.5,5,3,0,Sprint 16,
PROJ-C-2304,Task,High,Done,API,PROJ-C,user_6,dev_3,,17.5,5,4,0,Sprint 5,
PROJ-B-2305,Improvement,Medium,Done,Testing,PROJ-B,user_11,dev_1,,39.2,2,2,0,,regression
PROJ-D-2306,Task,Medium,Won't Fix,Infra,PROJ-D,user_16,dev_7,,44.1,2,3,0,Sprint 19,
PROJ-D-2307,Task,Critical,Done,Mobile,PROJ-A,user_8,dev_6,,3.2,6,5,0,Sprint 22,performance
PROJ-D-2308,Bug,Medium,Closed,Database,PROJ-C,user_11,dev_10,,90.6,1,2,0,,tech-debt
PROJ-D-2309,Improvement,Medium,Done,Mobile,PROJ-B,user_7,dev_4,,22.9,4,4,0,,security
PROJ-A-2310,Bug,Medium,Done,Backend,PROJ-B,user_24,dev_6,,153.0,3,1,0,,
PROJ-C-2311,Improvement,Medium,Resolved,API,PROJ-B,user_22,dev_6,,174.6,6,1,0,,frontend
PROJ-D-2312,Story,Medium,Done,API,PROJ-A,user_19,dev_13,8.0,2.0,2,2,0,Sprint 14,flaky-test
PROJ-D-2313,Improvement,Critical,Done,Frontend,PROJ-A,user_10,dev_4,,0.5,12,6,0,,
PROJ-D-2314,Story,High,Closed,Auth,PROJ-A,user_9,dev_14,8.0,10.7,10,6,0,Sprint 7,tech-debt
PROJ-B-2315,Task,Medium,Done,Backend,PROJ-C,user_4,dev_13,,44.5,0,3,0,Sprint 9,
PROJ-A-2316,Story,Medium,Done,Frontend,PROJ-A,user_23,dev_6,21.0,133.1,5,5,1,Sprint 13,security
PROJ-B-2317,Task,Critical,Done,Mobile,PROJ-C,user_15,dev_10,,4.9,10,5,0,Sprint 16,regression
PROJ-C-2318,Bug,Low,Done,Database,PROJ-B,user_13,dev_11,,200.4,0,1,0,,tech-debt
PROJ-D-2319,Bug,Medium,Done,Auth,PROJ-B,user_2,dev_8,,55.2,3,1,0,,ux
PROJ-A-2320,Bug,Medium,Duplicate,Backend,PROJ-D,user_2,dev_13,,15.3,3,2,0,,
PROJ-A-2321,Bug,Critical,Closed,API,PROJ-A,user_16,dev_3,,1.8,9,3,0,,regression
PROJ-A-2322,Improvement,Medium,Closed,Mobile,PROJ-B,user_9,dev_4,,21.7,2,3,0,,regression
PROJ-B-2323,Bug,Medium,Resolved,Backend,PROJ-A,user_13,dev_10,,9.2,5,1,1,,frontend
PROJ-B-2324,Sub-task,Low,Resolved,API,PROJ-C,user_3,dev_13,3.0,31.5,1,2,0,Sprint 21,flaky-test
PROJ-B-2325,Bug,Medium,Closed,Testing,PROJ-B,user_9,dev_12,,218.5,0,1,0,,
PROJ-B-2326,Bug,Low,Resolved,Auth,PROJ-A,user_13,dev_14,,110.0,1,1,0,,ux
PROJ-C-2327,Task,Medium,Done,Testing,PROJ-B,user_21,dev_1,,31.6,3,3,0,Sprint 4,ux
PROJ-D-2328,Task,High,Done,Testing,PROJ-B,user_22,dev_4,,47.5,4,2,0,Sprint 7,
PROJ-D-2329,Story,Medium,Resolved,API,PROJ-A,user_2,dev_11,21.0,33.5,1,3,1,Sprint 3,ux
PROJ-B-2330,Story,Medium,Won't Fix,Database,PROJ-B,user_8,dev_10,13.0,55.9,2,1,0,Sprint 20,backend
PROJ-B-2331,Task,Medium,Done,Mobile,PROJ-B,user_9,dev_10,,87.1,1,4,0,Sprint 15,ux
PROJ-B-2332,Bug,High,Closed,Infra,PROJ-B,user_16,dev_12,,24.3,3,2,0,,
PROJ-C-2333,Sub-task,High,Resolved,API,PROJ-B,user_2,dev_14,2.0,4.4,4,6,0,Sprint 21,tech-debt
PROJ-C-2334,Sub-task,Low,Done,Database,PROJ-C,user_6,dev_9,3.0,28.3,1,1,0,Sprint 14,performance
PROJ-A-2335,Task,Medium,Won't Fix,Infra,PROJ-B,user_22,dev_8,,153.4,1,1,0,Sprint 7,
PROJ-D-2336,Bug,Low,Closed,Mobile,PROJ-D,user_8,dev_11,,15.6,0,1,1,,
PROJ-B-2337,Task,Medium,Closed,Testing,PROJ-B,user_5,dev_4,,53.5,2,1,0,Sprint 18,regression
PROJ-A-2338,Bug,Medium,Done,Auth,PROJ-A,user_9,dev_12,,8.5,2,1,1,,security
PROJ-D-2339,Bug,Medium,Done,Auth,PROJ-D,user_1,dev_7,,48.0,2,3,0,,security
PROJ-A-2340,Bug,Low,Done,Mobile,PROJ-C,user_9,dev_10,,94.5,0,3,0,,
PROJ-C-2341,Story,Medium,Done,Mobile,PROJ-D,user_10,dev_3,2.0,210.6,0,1,0,Sprint 5,backend
PROJ-C-2342,Improvement,Medium,Done,Backend,PROJ-D,user_23,dev_9,,69.2,6,1,0,,
PROJ-A-2343,Task,High,Resolved,Database,PROJ-D,user_4,dev_10,,4.4,5,2,0,Sprint 21,ux
PROJ-A-2344,Task,Medium,Closed,Testing,PROJ-A,user_3,dev_4,,131.2,4,2,0,Sprint 20,ux
PROJ-D-2345,Story,Medium,Done,Database,PROJ-A,user_10,dev_2,8.0,427.8,4,3,0,Sprint 8,ux
PROJ-B-2346,Bug,High,Done,Mobile,PROJ-A,user_15,dev_10,,7.9,6,2,0,,backend
PROJ-D-2347,Bug,High,Closed,Frontend,PROJ-C,user_11,dev_5,,9.2,2,2,1,,backend
PROJ-D-2348,Sub-task,High,Done,Frontend,PROJ-A,user_14,dev_2,3.0,9.0,5,4,0,Sprint 20,
PROJ-C-2349,Bug,High,Duplicate,Infra,PROJ-A,user_6,dev_14,,12.1,7,5,0,,frontend
PROJ-C-2350,Improvement,High,Resolved,Infra,PROJ-D,user_12,dev_10,,8.6,5,1,0,,backend
PROJ-A-2351,Story,Medium,Resolved,Frontend,PROJ-A,user_13,dev_6,5.0,131.8,1,2,0,Sprint 18,tech-debt
PROJ-C-2352,Story,Low,Done,Mobile,PROJ-B,user_17,dev_11,1.0,392.3,1,1,0,Sprint 21,security
PROJ-D-2353,Task,Medium,Resolved,Mobile,PROJ-A,user_16,dev_10,,61.7,2,3,0,Sprint 19,regression
PROJ-A-2354,Story,High,Done,Infra,PROJ-C,user_3,dev_1,5.0,7.0,5,1,0,Sprint 20,tech-debt
PROJ-A-2355,Improvement,Critical,Closed,API,PROJ-C,user_2,dev_14,,10.0,11,5,0,,ux
PROJ-C-2356,Improvement,Medium,Done,Mobile,PROJ-B,user_11,dev_6,,37.2,3,3,0,,regression
PROJ-B-2357,Story,Medium,Closed,Frontend,PROJ-C,user_9,dev_4,5.0,155.1,3,2,0,Sprint 3,security
PROJ-C-2358,Bug,Low,Done,Database,PROJ-C,user_3,dev_3,,24.2,1,1,0,,regression
PROJ-A-2359,Story,Medium,Done,Mobile,PROJ-D,user_18,dev_2,3.0,17.5,4,1,0,Sprint 23,regression
PROJ-A-2360,Epic,Low,Done,Testing,PROJ-B,user_20,dev_7,8.0,513.5,0,1,0,,performance
PROJ-B-2361,Bug,High,Done,Mobile,PROJ-D,user_15,dev_9,,27.6,4,4,0,,security
PROJ-D-2362,Story,Medium,Resolved,API,PROJ-D,user_14,dev_12,3.0,67.8,3,1,0,Sprint 6,regression
PROJ-A-2363,Task,High,Duplicate,Infra,PROJ-A,user_2,dev_3,,66.0,4,5,0,Sprint 18,tech-debt
PROJ-B-2364,Task,Low,Resolved,Mobile,PROJ-B,user_17,dev_6,,10.4,0,1,0,Sprint 15,flaky-test
PROJ-D-2365,Bug,Medium,Done,Auth,PROJ-A,user_22,dev_9,,123.2,4,2,0,,security
PROJ-C-2366,Task,High,Done,Backend,PROJ-A,user_8,,,3.4,4,2,0,Sprint 14,performance
PROJ-B-2367,Improvement,High,Done,Frontend,PROJ-D,user_10,dev_7,,61.0,5,2,0,,
PROJ-D-2368,Bug,High,Done,Testing,PROJ-C,user_18,dev_5,,13.7,4,2,0,,tech-debt
PROJ-A-2369,Bug,Medium,Duplicate,Testing,PROJ-B,user_19,dev_5,,65.0,3,1,0,,regression
PROJ-A-2370,Sub-task,High,Done,Testing,PROJ-C,user_8,dev_11,1.0,13.8,3,1,0,Sprint 24,tech-debt
PROJ-B-2371,Bug,Medium,Resolved,Auth,PROJ-D,user_8,dev_7,,41.5,5,4,1,,
PROJ-C-2372,Improvement,High,Resolved,Testing,PROJ-D,user_3,dev_9,,43.1,8,6,0,,
PROJ-B-2373,Story,Medium,Closed,Testing,PROJ-D,user_3,dev_4,21.0,238.9,1,1,0,Sprint 21,
PROJ-A-2374,Bug,Low,Won't Fix,Infra,PROJ-D,user_12,dev_9,,69.2,0,1,0,,
PROJ-D-2375,Improvement,Medium,Done,Database,PROJ-D,user_22,dev_14,,65.9,2,3,0,,
PROJ-C-2376,Story,Medium,Done,Backend,PROJ-D,user_17,dev_13,3.0,335.6,2,3,0,Sprint 22,
PROJ-D-2377,Story,High,Won't Fix,Auth,PROJ-C,user_4,dev_11,2.0,42.6,8,5,0,Sprint 8,backend
PROJ-B-2378,Bug,High,Closed,Backend,PROJ-A,user_17,dev_10,,7.5,5,3,0,,performance
PROJ-B-2379,Story,Medium,Done,Frontend,PROJ-C,user_14,dev_9,5.0,173.6,2,1,1,Sprint 11,
PROJ-D-2380,Bug,Medium,Done,Infra,PROJ-B,user_19,dev_13,,18.7,2,2,0,,security
PROJ-D-2381,Story,Medium,Resolved,Mobile,PROJ-C,user_9,dev_4,8.0,192.6,3,3,0,Sprint 11,
PROJ-D-2382,Sub-task,Critical,Done,Database,PROJ-D,user_21,dev_3,2.0,1.5,9,6,1,Sprint 12,frontend
PROJ-B-2383,Bug,High,Won't Fix,Infra,PROJ-C,user_12,dev_2,,19.2,3,4,0,,backend
PROJ-D-2384,Task,Critical,Done,Backend,PROJ-A,user_5,dev_9,,5.8,6,9,0,Sprint 16,ux
PROJ-A-2385,Bug,Low,Closed,Auth,PROJ-B,user_11,,,144.4,0,1,0,,security
PROJ-D-2386,Task,High,Closed,Frontend,PROJ-C,user_20,dev_2,,32.4,5,1,0,Sprint 7,ux
PROJ-A-2387,Bug,Medium,Closed,Frontend,PROJ-A,user_3,dev_6,,14.7,3,1,1,,
PROJ-A-2388,Sub-task,Critical,Done,Infra,PROJ-C,user_21,dev_5,1.0,14.8,5,3,0,Sprint 3,ux
PROJ-D-2389,Story,Medium,Won't Fix,Mobile,PROJ-B,user_15,dev_14,13.0,194.6,2,3,0,Sprint 2,tech-debt
PROJ-C-2390,Bug,High,Resolved,Auth,PROJ-C,user_14,dev_5,,30.1,3,2,0,,regression
PROJ-C-2391,Bug,Low,Resolved,Mobile,PROJ-D,user_11,dev_4,,280.4,1,1,0,,performance
PROJ-C-2392,Bug,Low,Done,Mobile,PROJ-C,user_20,dev_6,,234.5,0,1,1,,
PROJ-A-2393,Story,High,Done,Testing,PROJ-A,user_8,dev_5,5.0,6.6,5,4,0,Sprint 3,tech-debt
PROJ-C-2394,Bug,Low,Done,Auth,PROJ-C,user_4,dev_11,,112.4,1,1,0,,
PROJ-C-2395,Improvement,Low,Done,Backend,PROJ-A,user_12,,,542.6,0,1,0,,security
PROJ-D-2396,Story,Low,Resolved,Infra,PROJ-B,user_8,dev_13,3.0,79.9,1,2,0,Sprint 8,tech-debt
PROJ-B-2397,Bug,Low,Done,Infra,PROJ-C,user_6,dev_9,,182.3,1,1,0,,
PROJ-A-2398,Story,High,Resolved,Testing,PROJ-B,user_15,dev_13,13.0,77.8,8,4,0,Sprint 20,performance
